,gene_name,ID,event
29228,SCLY,EE87812,HETD
29229,SCMH1,EE87812,GAIN
29230,SCML4,EE87812,GAIN
29231,SCN10A,EE87812,GAIN
29232,SCN11A,EE87812,GAIN
29233,SCN1A,EE87812,HETD
29234,SCN2A,EE87812,HETD
29235,SCN3A,EE87812,HETD
29236,SCN3B,EE87812,GAIN
29237,SCN4A,EE87812,HETD
29238,SCN4B,EE87812,GAIN
29239,SCN5A,EE87812,GAIN
29240,SCN7A,EE87812,HETD
29241,SCN8A,EE87812,GAIN
29242,SCN9A,EE87812,HETD
29243,SCNM1,EE87812,GAIN
29244,SCNN1A,EE87812,GAIN
29245,SCNN1B,EE87812,GAIN
29246,SCNN1D,EE87812,GAIN
29247,SCNN1G,EE87812,GAIN
29248,SCO1,EE87812,GAIN
29249,SCO2,EE87812,GAIN
29250,SCOC,EE87812,GAIN
29251,SCP2D1,EE87812,GAIN
29252,SCPEP1,EE87812,GAIN
29253,SCRG1,EE87812,HETD
29254,SCRIB,EE87812,GAIN
29255,SCRN1,EE87812,GAIN
29256,SCRN3,EE87812,HETD
29257,SCRT1,EE87812,GAIN
29258,SCRT2,EE87812,HETD
29259,SCUBE2,EE87812,GAIN
29260,SCUBE3,EE87812,GAIN
29261,SCX,EE87812,GAIN
29262,SCYGR1,EE87812,HETD
29263,SCYGR2,EE87812,HETD
29264,SCYGR3,EE87812,HETD
29265,SCYGR4,EE87812,HETD
29266,SCYGR5,EE87812,HETD
29267,SCYGR6,EE87812,HETD
29268,SCYGR7,EE87812,HETD
29269,SCYGR8,EE87812,HETD
29270,SCYL1,EE87812,GAIN
29271,SCYL2,EE87812,GAIN
29272,SCYL3,EE87812,HETD
29273,SDAD1,EE87812,GAIN
29274,SDC1,EE87812,GAIN
29275,SDC2,EE87812,GAIN
29276,SDC3,EE87812,GAIN
29277,SDC4,EE87812,GAIN
29278,SDCBP,EE87812,HETD
29279,SDCBP2,EE87812,GAIN
29280,SDCCAG8,EE87812,HETD
29281,SDE2,EE87812,HETD
29282,SDF2L1,EE87812,GAIN
29283,SDF4,EE87812,GAIN
29284,SDHA,EE87812,HETD
29285,SDHAF1,EE87812,GAIN
29286,SDHAF2,EE87812,HETD
29287,SDHAF3,EE87812,GAIN
29288,SDHAF4,EE87812,GAIN
29289,SDHB,EE87812,GAIN
29290,SDHC,EE87812,HETD
29291,SDHD,EE87812,GAIN
29292,SDK1,EE87812,GAIN
29293,SDK2,EE87812,GAIN
29294,SDR16C5,EE87812,GAIN
29295,SDR39U1,EE87812,GAIN
29296,SDR42E1,EE87812,GAIN
29297,SDR9C7,EE87812,GAIN
29298,SDS,EE87812,GAIN
29299,SDSL,EE87812,GAIN
29300,SEBOX,EE87812,GAIN
29301,SEC11A,EE87812,GAIN
29302,SEC11C,EE87812,HETD
29303,SEC13,EE87812,GAIN
29304,SEC14L1,EE87812,GAIN
29305,SEC14L2,EE87812,GAIN
29306,SEC14L3,EE87812,GAIN
29307,SEC14L4,EE87812,GAIN
29308,SEC14L5,EE87812,GAIN
29309,SEC16A,EE87812,GAIN
29310,SEC16B,EE87812,HETD
29311,SEC22A,EE87812,GAIN
29312,SEC22B,EE87812,HETD
29313,SEC22C,EE87812,GAIN
29314,SEC23B,EE87812,GAIN
29315,SEC23IP,EE87812,GAIN
29316,SEC24C,EE87812,GAIN
29317,SEC24D,EE87812,GAIN
29318,SEC31A,EE87812,GAIN
29319,SEC31B,EE87812,GAIN
29320,SEC61A2,EE87812,GAIN
29321,SEC61G,EE87812,GAIN
29322,SEC62,EE87812,HETD
29323,SEC63,EE87812,GAIN
29324,SECISBP2,EE87812,HETD
29325,SECISBP2L,EE87812,GAIN
29326,SECTM1,EE87812,GAIN
29327,SEH1L,EE87812,GAIN
29328,SEL1L,EE87812,GAIN
29329,SEL1L2,EE87812,GAIN
29330,SEL1L3,EE87812,GAIN
29331,SELE,EE87812,HETD
29332,SELENBP1,EE87812,GAIN
29333,SELENOF,EE87812,GAIN
29334,SELENOH,EE87812,HETD
29335,SELENOI,EE87812,GAIN
29336,SELENOK,EE87812,GAIN
29337,SELENOM,EE87812,GAIN
29338,SELENON,EE87812,GAIN
29339,SELENOO,EE87812,GAIN
29340,SELENOP,EE87812,GAIN
29341,SELENOS,EE87812,GAIN
29342,SELENOT,EE87812,GAIN
29343,SELENOV,EE87812,GAIN
29344,SELENOW,EE87812,GAIN
29345,SELL,EE87812,HETD
29346,SELP,EE87812,HETD
29347,SELPLG,EE87812,GAIN
29348,SEM1,EE87812,GAIN
29349,SEMA3A,EE87812,GAIN
29350,SEMA3B,EE87812,GAIN
29351,SEMA3C,EE87812,GAIN
29352,SEMA3D,EE87812,GAIN
29353,SEMA3E,EE87812,GAIN
29354,SEMA3F,EE87812,GAIN
29355,SEMA3G,EE87812,GAIN
29356,SEMA4A,EE87812,HETD
29357,SEMA4B,EE87812,GAIN
29358,SEMA4C,EE87812,GAIN
29359,SEMA4D,EE87812,HETD
29360,SEMA4F,EE87812,GAIN
29361,SEMA4G,EE87812,GAIN
29362,SEMA5A,EE87812,GAIN
29363,SEMA5B,EE87812,GAIN
29364,SEMA6A,EE87812,GAIN
29365,SEMA6B,EE87812,GAIN
29366,SEMA6C,EE87812,GAIN
29367,SEMA6D,EE87812,GAIN
29368,SEMA7A,EE87812,GAIN
29369,SEMG1,EE87812,GAIN
29370,SEMG2,EE87812,GAIN
29371,SENP2,EE87812,HETD
29372,SENP3,EE87812,GAIN
29373,SENP5,EE87812,HETD
29374,SENP6,EE87812,GAIN
29375,SENP8,EE87812,GAIN
29376,SEPHS1,EE87812,GAIN
29377,SEPHS2,EE87812,GAIN
29378,SEPSECS,EE87812,GAIN
29379,SEPTIN1,EE87812,GAIN
29380,SEPTIN10,EE87812,GAIN
29381,SEPTIN11,EE87812,GAIN
29382,SEPTIN12,EE87812,GAIN
29383,SEPTIN14,EE87812,GAIN
29384,SEPTIN2,EE87812,HETD
29385,SEPTIN3,EE87812,GAIN
29386,SEPTIN4,EE87812,HETD
29387,SEPTIN5,EE87812,GAIN
29388,SEPTIN6,EE87812,GAIN
29389,SEPTIN7,EE87812,GAIN
29390,SEPTIN8,EE87812,GAIN
29391,SEPTIN9,EE87812,GAIN
29392,SERAC1,EE87812,HETD
29393,SERBP1,EE87812,GAIN
29394,SERF1A,EE87812,GAIN
29395,SERF1B,EE87812,GAIN
29396,SERF2,EE87812,GAIN
29397,SERGEF,EE87812,GAIN
29398,SERINC1,EE87812,GAIN
29399,SERINC2,EE87812,GAIN
29400,SERINC3,EE87812,GAIN
29401,SERINC4,EE87812,GAIN
29402,SERINC5,EE87812,GAIN
29403,SERP1,EE87812,GAIN
29404,SERP2,EE87812,GAIN
29405,SERPINA1,EE87812,GAIN
29406,SERPINA10,EE87812,GAIN
29407,SERPINA12,EE87812,GAIN
29408,SERPINA2,EE87812,GAIN
29409,SERPINA3,EE87812,GAIN
29410,SERPINA4,EE87812,GAIN
29411,SERPINA5,EE87812,GAIN
29412,SERPINA6,EE87812,GAIN
29413,SERPINA7,EE87812,GAIN
29414,SERPINA9,EE87812,GAIN
29415,SERPINB1,EE87812,HETD
29416,SERPINB10,EE87812,HETD
29417,SERPINB13,EE87812,HETD
29418,SERPINB2,EE87812,HETD
29419,SERPINB3,EE87812,HETD
29420,SERPINB4,EE87812,HETD
29421,SERPINB5,EE87812,HETD
29422,SERPINB6,EE87812,HETD
29423,SERPINB8,EE87812,HETD
29424,SERPINB9,EE87812,HETD
29425,SERPINC1,EE87812,HETD
29426,SERPIND1,EE87812,GAIN
29427,SERPINE1,EE87812,GAIN
29428,SERPINE2,EE87812,HETD
29429,SERPINF1,EE87812,GAIN
29430,SERPINF2,EE87812,GAIN
29431,SERPING1,EE87812,HETD
29432,SERPINH1,EE87812,GAIN
29433,SERPINI1,EE87812,HETD
29434,SERPINI2,EE87812,HETD
29435,SERTAD1,EE87812,GAIN
29436,SERTAD2,EE87812,GAIN
29437,SERTAD3,EE87812,GAIN
29438,SERTAD4,EE87812,HETD
29439,SERTM1,EE87812,GAIN
29440,SERTM2,EE87812,GAIN
29441,SESN1,EE87812,GAIN
29442,SESN2,EE87812,GAIN
29443,SESN3,EE87812,GAIN
29444,SESTD1,EE87812,HETD
29445,SET,EE87812,GAIN
29446,SETBP1,EE87812,GAIN
29447,SETD1A,EE87812,GAIN
29448,SETD1B,EE87812,GAIN
29449,SETD2,EE87812,GAIN
29450,SETD3,EE87812,GAIN
29451,SETD4,EE87812,GAIN
29452,SETD5,EE87812,GAIN
29453,SETD6,EE87812,HETD
29454,SETD7,EE87812,GAIN
29455,SETD9,EE87812,GAIN
29456,SETDB1,EE87812,GAIN
29457,SETDB2,EE87812,HETD
29458,SETMAR,EE87812,GAIN
29459,SETSIP,EE87812,HETD
29460,SETX,EE87812,GAIN
29461,SEZ6L2,EE87812,GAIN
29462,SF1,EE87812,GAIN
29463,SF3A1,EE87812,GAIN
29464,SF3A2,EE87812,HETD
29465,SF3A3,EE87812,HETD
29466,SF3B1,EE87812,HETD
29467,SF3B2,EE87812,GAIN
29468,SF3B3,EE87812,GAIN
29469,SF3B4,EE87812,GAIN
29470,SF3B5,EE87812,GAIN
29471,SF3B6,EE87812,GAIN
29472,SFI1,EE87812,GAIN
29473,SFMBT1,EE87812,GAIN
29474,SFMBT2,EE87812,GAIN
29475,SFN,EE87812,GAIN
29476,SFPQ,EE87812,GAIN
29477,SFR1,EE87812,GAIN
29478,SFRP1,EE87812,GAIN
29479,SFRP2,EE87812,GAIN
29480,SFRP4,EE87812,HETD
29481,SFRP5,EE87812,GAIN
29482,SFSWAP,EE87812,GAIN
29483,SFT2D1,EE87812,HETD
29484,SFT2D2,EE87812,HETD
29485,SFT2D3,EE87812,GAIN
29486,SFTA2,EE87812,GAIN
29487,SFTPA1,EE87812,GAIN
29488,SFTPA2,EE87812,GAIN
29489,SFTPB,EE87812,GAIN
29490,SFTPC,EE87812,GAIN
29491,SFTPD,EE87812,GAIN
29492,SFXN1,EE87812,HETD
29493,SFXN2,EE87812,GAIN
29494,SFXN3,EE87812,GAIN
29495,SFXN4,EE87812,GAIN
29496,SFXN5,EE87812,GAIN
29497,SGCA,EE87812,GAIN
29498,SGCB,EE87812,GAIN
29499,SGCD,EE87812,GAIN
29500,SGCE,EE87812,GAIN
29501,SGCG,EE87812,GAIN
29502,SGCZ,EE87812,GAIN
29503,SGF29,EE87812,GAIN
29504,SGIP1,EE87812,GAIN
29505,SGK1,EE87812,GAIN
29506,SGK3,EE87812,GAIN
29507,SGMS1,EE87812,GAIN
29508,SGMS2,EE87812,GAIN
29509,SGO1,EE87812,GAIN
29510,SGO2,EE87812,HETD
29511,SGPL1,EE87812,GAIN
29512,SGPP2,EE87812,HETD
29513,SGSH,EE87812,GAIN
29514,SGSM1,EE87812,GAIN
29515,SGSM2,EE87812,HETD
29516,SGSM3,EE87812,GAIN
29517,SGTA,EE87812,HETD
29518,SGTB,EE87812,GAIN
29519,SH2B1,EE87812,GAIN
29520,SH2B2,EE87812,GAIN
29521,SH2B3,EE87812,GAIN
29522,SH2D1A,EE87812,GAIN
29523,SH2D1B,EE87812,HETD
29524,SH2D2A,EE87812,HETD
29525,SH2D3A,EE87812,GAIN
29526,SH2D3C,EE87812,GAIN
29527,SH2D4A,EE87812,GAIN
29528,SH2D6,EE87812,GAIN
29529,SH2D7,EE87812,GAIN
29530,SH3BGR,EE87812,GAIN
29531,SH3BGRL,EE87812,GAIN
29532,SH3BP1,EE87812,HETD
29533,SH3BP2,EE87812,HETD
29534,SH3BP5,EE87812,GAIN
29535,SH3BP5L,EE87812,HETD
29536,SH3D19,EE87812,GAIN
29537,SH3D21,EE87812,GAIN
29538,SH3GL1,EE87812,GAIN
29539,SH3GL2,EE87812,GAIN
29540,SH3GL3,EE87812,GAIN
29541,SH3GLB1,EE87812,GAIN
29542,SH3GLB2,EE87812,GAIN
29543,SH3KBP1,EE87812,GAIN
29544,SH3PXD2A,EE87812,GAIN
29545,SH3PXD2B,EE87812,HETD
29546,SH3RF1,EE87812,HETD
29547,SH3RF2,EE87812,GAIN
29548,SH3RF3,EE87812,GAIN
29549,SH3TC1,EE87812,GAIN
29550,SH3TC2,EE87812,GAIN
29551,SH3YL1,EE87812,HETD
29552,SHANK1,EE87812,GAIN
29553,SHANK2,EE87812,GAIN
29554,SHANK3,EE87812,GAIN
29555,SHARPIN,EE87812,GAIN
29556,SHBG,EE87812,GAIN
29557,SHC1,EE87812,HETD
29558,SHC2,EE87812,HETD
29559,SHC3,EE87812,HETD
29560,SHC4,EE87812,GAIN
29561,SHCBP1,EE87812,GAIN
29562,SHCBP1L,EE87812,HETD
29563,SHFL,EE87812,GAIN
29564,SHH,EE87812,GAIN
29565,SHISA2,EE87812,GAIN
29566,SHISA3,EE87812,GAIN
29567,SHISA4,EE87812,HETD
29568,SHISA5,EE87812,GAIN
29569,SHISA6,EE87812,GAIN
29570,SHISA8,EE87812,GAIN
29571,SHISAL1,EE87812,GAIN
29572,SHISAL2A,EE87812,GAIN
29573,SHISAL2B,EE87812,GAIN
29574,SHKBP1,EE87812,GAIN
29575,SHLD1,EE87812,GAIN
29576,SHLD2,EE87812,GAIN
29577,SHLD3,EE87812,GAIN
29578,SHMT1,EE87812,GAIN
29579,SHMT2,EE87812,HETD
29580,SHOC1,EE87812,GAIN
29581,SHOC2,EE87812,GAIN
29582,SHOX,EE87812,HETD
29583,SHOX2,EE87812,HETD
29584,SHPK,EE87812,GAIN
29585,SHPRH,EE87812,GAIN
29586,SHQ1,EE87812,GAIN
29587,SHROOM1,EE87812,GAIN
29588,SHROOM2,EE87812,GAIN
29589,SHROOM3,EE87812,GAIN
29590,SHROOM4,EE87812,GAIN
29591,SHTN1,EE87812,GAIN
29592,SIAE,EE87812,GAIN
29593,SIAH1,EE87812,GAIN
29594,SIAH3,EE87812,GAIN
29595,SIDT1,EE87812,GAIN
29596,SIDT2,EE87812,GAIN
29597,SIGIRR,EE87812,HETD
29598,SIGLEC1,EE87812,GAIN
29599,SIGLEC10,EE87812,GAIN
29600,SIGLEC12,EE87812,GAIN
29601,SIGLEC15,EE87812,GAIN
29602,SIGLEC5,EE87812,GAIN
29603,SIGLEC6,EE87812,GAIN
29604,SIGLEC7,EE87812,GAIN
29605,SIGLEC8,EE87812,GAIN
29606,SIGLEC9,EE87812,GAIN
29607,SIGLECL1,EE87812,GAIN
29608,SIGMAR1,EE87812,GAIN
29609,SIK1,EE87812,GAIN
29610,SIK2,EE87812,GAIN
29611,SIK3,EE87812,GAIN
29612,SIKE1,EE87812,GAIN
29613,SIL1,EE87812,GAIN
29614,SIM1,EE87812,GAIN
29615,SIM2,EE87812,GAIN
29616,SIMC1,EE87812,HETD
29617,SIN3A,EE87812,GAIN
29618,SIN3B,EE87812,GAIN
29619,SINHCAF,EE87812,GAIN
29620,SIPA1,EE87812,GAIN
29621,SIPA1L1,EE87812,GAIN
29622,SIPA1L2,EE87812,HETD
29623,SIPA1L3,EE87812,HETD
29624,SIRPA,EE87812,GAIN
29625,SIRPB1,EE87812,GAIN
29626,SIRPB2,EE87812,GAIN
29627,SIRPD,EE87812,GAIN
29628,SIRPG,EE87812,GAIN
29629,SIRT1,EE87812,GAIN
29630,SIRT2,EE87812,GAIN
29631,SIRT3,EE87812,HETD
29632,SIRT4,EE87812,HETD
29633,SIT1,EE87812,GAIN
29634,SIVA1,EE87812,GAIN
29635,SIX1,EE87812,HETD
29636,SIX3,EE87812,GAIN
29637,SIX4,EE87812,HETD
29638,SIX5,EE87812,GAIN
29639,SIX6,EE87812,HETD
29640,SKA1,EE87812,GAIN
29641,SKA2,EE87812,HETD
29642,SKA3,EE87812,GAIN
29643,SKAP1,EE87812,GAIN
29644,SKAP2,EE87812,GAIN
29645,SKIDA1,EE87812,GAIN
29646,SKIL,EE87812,HETD
29647,SKIV2L,EE87812,GAIN
29648,SKOR1,EE87812,GAIN
29649,SKOR2,EE87812,GAIN
29650,SKP1,EE87812,GAIN
29651,SKP2,EE87812,GAIN
29652,SLA,EE87812,GAIN
29653,SLA2,EE87812,GAIN
29654,SLAIN1,EE87812,GAIN
29655,SLAIN2,EE87812,GAIN
29656,SLAMF1,EE87812,HETD
29657,SLAMF6,EE87812,HETD
29658,SLAMF7,EE87812,HETD
29659,SLAMF8,EE87812,HETD
29660,SLAMF9,EE87812,HETD
29661,SLBP,EE87812,GAIN
29662,SLC10A1,EE87812,GAIN
29663,SLC10A2,EE87812,GAIN
29664,SLC10A3,EE87812,HETD
29665,SLC10A4,EE87812,GAIN
29666,SLC10A6,EE87812,GAIN
29667,SLC10A7,EE87812,GAIN
29668,SLC11A1,EE87812,HETD
29669,SLC11A2,EE87812,GAIN
29670,SLC12A1,EE87812,GAIN
29671,SLC12A2,EE87812,GAIN
29672,SLC12A3,EE87812,GAIN
29673,SLC12A4,EE87812,GAIN
29674,SLC12A5,EE87812,GAIN
29675,SLC12A6,EE87812,GAIN
29676,SLC12A7,EE87812,GAIN
29677,SLC12A8,EE87812,GAIN
29678,SLC12A9,EE87812,GAIN
29679,SLC13A1,EE87812,GAIN
29680,SLC13A2,EE87812,GAIN
29681,SLC13A3,EE87812,GAIN
29682,SLC13A4,EE87812,HETD
29683,SLC13A5,EE87812,GAIN
29684,SLC14A1,EE87812,GAIN
29685,SLC14A2,EE87812,GAIN
29686,SLC15A1,EE87812,GAIN
29687,SLC15A2,EE87812,GAIN
29688,SLC15A3,EE87812,HETD
29689,SLC15A4,EE87812,GAIN
29690,SLC16A1,EE87812,GAIN
29691,SLC16A10,EE87812,GAIN
29692,SLC16A11,EE87812,GAIN
29693,SLC16A12,EE87812,HETD
29694,SLC16A13,EE87812,GAIN
29695,SLC16A14,EE87812,HETD
29696,SLC16A2,EE87812,GAIN
29697,SLC16A3,EE87812,GAIN
29698,SLC16A4,EE87812,GAIN
29699,SLC16A5,EE87812,GAIN
29700,SLC16A6,EE87812,GAIN
29701,SLC16A7,EE87812,HETD
29702,SLC16A8,EE87812,GAIN
29703,SLC16A9,EE87812,HETD
29704,SLC17A1,EE87812,GAIN
29705,SLC17A2,EE87812,GAIN
29706,SLC17A3,EE87812,GAIN
29707,SLC17A4,EE87812,GAIN
29708,SLC17A5,EE87812,GAIN
29709,SLC17A6,EE87812,GAIN
29710,SLC17A7,EE87812,HETD
29711,SLC17A8,EE87812,GAIN
29712,SLC17A9,EE87812,HETD
29713,SLC18A1,EE87812,GAIN
29714,SLC18A2,EE87812,GAIN
29715,SLC18A3,EE87812,HETD
29716,SLC18B1,EE87812,GAIN
29717,SLC19A1,EE87812,GAIN
29718,SLC19A2,EE87812,HETD
29719,SLC19A3,EE87812,HETD
29720,SLC1A1,EE87812,GAIN
29721,SLC1A2,EE87812,GAIN
29722,SLC1A3,EE87812,GAIN
29723,SLC1A4,EE87812,GAIN
29724,SLC1A5,EE87812,GAIN
29725,SLC1A6,EE87812,GAIN
29726,SLC1A7,EE87812,GAIN
29727,SLC20A1,EE87812,GAIN
29728,SLC20A2,EE87812,GAIN
29729,SLC22A1,EE87812,HETD
29730,SLC22A10,EE87812,HETD
29731,SLC22A11,EE87812,GAIN
29732,SLC22A12,EE87812,GAIN
29733,SLC22A13,EE87812,GAIN
29734,SLC22A14,EE87812,GAIN
29735,SLC22A15,EE87812,HETD
29736,SLC22A16,EE87812,GAIN
29737,SLC22A17,EE87812,GAIN
29738,SLC22A18,EE87812,HETD
29739,SLC22A2,EE87812,HETD
29740,SLC22A23,EE87812,GAIN
29741,SLC22A24,EE87812,HETD
29742,SLC22A25,EE87812,HETD
29743,SLC22A3,EE87812,HETD
29744,SLC22A4,EE87812,GAIN
29745,SLC22A5,EE87812,GAIN
29746,SLC22A6,EE87812,HETD
29747,SLC22A7,EE87812,GAIN
29748,SLC22A8,EE87812,HETD
29749,SLC22A9,EE87812,HETD
29750,SLC23A1,EE87812,GAIN
29751,SLC23A2,EE87812,GAIN
29752,SLC23A3,EE87812,HETD
29753,SLC24A1,EE87812,GAIN
29754,SLC24A2,EE87812,GAIN
29755,SLC24A4,EE87812,HETD
29756,SLC24A5,EE87812,GAIN
29757,SLC25A1,EE87812,GAIN
29758,SLC25A10,EE87812,GAIN
29759,SLC25A11,EE87812,GAIN
29760,SLC25A12,EE87812,HETD
29761,SLC25A13,EE87812,GAIN
29762,SLC25A14,EE87812,GAIN
29763,SLC25A15,EE87812,GAIN
29764,SLC25A16,EE87812,GAIN
29765,SLC25A17,EE87812,GAIN
29766,SLC25A19,EE87812,GAIN
29767,SLC25A2,EE87812,GAIN
29768,SLC25A20,EE87812,GAIN
29769,SLC25A21,EE87812,GAIN
29770,SLC25A22,EE87812,HETD
29771,SLC25A23,EE87812,GAIN
29772,SLC25A24,EE87812,GAIN
29773,SLC25A25,EE87812,GAIN
29774,SLC25A27,EE87812,GAIN
29775,SLC25A28,EE87812,GAIN
29776,SLC25A29,EE87812,GAIN
29777,SLC25A3,EE87812,GAIN
29778,SLC25A31,EE87812,GAIN
29779,SLC25A32,EE87812,GAIN
29780,SLC25A33,EE87812,GAIN
29781,SLC25A34,EE87812,GAIN
29782,SLC25A35,EE87812,GAIN
29783,SLC25A36,EE87812,GAIN
29784,SLC25A37,EE87812,GAIN
29785,SLC25A38,EE87812,GAIN
29786,SLC25A39,EE87812,GAIN
29787,SLC25A4,EE87812,HETD
29788,SLC25A40,EE87812,GAIN
29789,SLC25A41,EE87812,GAIN
29790,SLC25A42,EE87812,GAIN
29791,SLC25A44,EE87812,HETD
29792,SLC25A47,EE87812,GAIN
29793,SLC25A48,EE87812,HETD
29794,SLC25A5,EE87812,GAIN
29795,SLC25A51,EE87812,HETD
29796,SLC25A52,EE87812,GAIN
29797,SLC25A53,EE87812,GAIN
29798,SLC25A6,EE87812,GAIN
29799,SLC26A1,EE87812,HETD
29800,SLC26A2,EE87812,GAIN
29801,SLC26A3,EE87812,GAIN
29802,SLC26A4,EE87812,GAIN
29803,SLC26A5,EE87812,GAIN
29804,SLC26A6,EE87812,GAIN
29805,SLC26A7,EE87812,GAIN
29806,SLC27A1,EE87812,GAIN
29807,SLC27A2,EE87812,GAIN
29808,SLC27A3,EE87812,GAIN
29809,SLC27A4,EE87812,GAIN
29810,SLC27A5,EE87812,HETD
29811,SLC27A6,EE87812,GAIN
29812,SLC28A1,EE87812,GAIN
29813,SLC28A2,EE87812,GAIN
29814,SLC28A3,EE87812,GAIN
29815,SLC29A1,EE87812,GAIN
29816,SLC29A2,EE87812,GAIN
29817,SLC29A3,EE87812,GAIN
29818,SLC29A4,EE87812,GAIN
29819,SLC2A1,EE87812,GAIN
29820,SLC2A10,EE87812,GAIN
29821,SLC2A11,EE87812,GAIN
29822,SLC2A12,EE87812,GAIN
29823,SLC2A13,EE87812,GAIN
29824,SLC2A14,EE87812,GAIN
29825,SLC2A2,EE87812,HETD
29826,SLC2A3,EE87812,GAIN
29827,SLC2A4,EE87812,GAIN
29828,SLC2A4RG,EE87812,HETD
29829,SLC2A5,EE87812,GAIN
29830,SLC2A6,EE87812,GAIN
29831,SLC2A7,EE87812,GAIN
29832,SLC2A8,EE87812,GAIN
29833,SLC2A9,EE87812,GAIN
29834,SLC30A1,EE87812,HETD
29835,SLC30A10,EE87812,HETD
29836,SLC30A2,EE87812,GAIN
29837,SLC30A3,EE87812,GAIN
29838,SLC30A4,EE87812,GAIN
29839,SLC30A5,EE87812,GAIN
29840,SLC30A6,EE87812,GAIN
29841,SLC30A7,EE87812,GAIN
29842,SLC30A8,EE87812,GAIN
29843,SLC30A9,EE87812,GAIN
29844,SLC31A1,EE87812,GAIN
29845,SLC31A2,EE87812,GAIN
29846,SLC32A1,EE87812,GAIN
29847,SLC33A1,EE87812,GAIN
29848,SLC34A1,EE87812,HETD
29849,SLC34A2,EE87812,GAIN
29850,SLC34A3,EE87812,GAIN
29851,SLC35A1,EE87812,GAIN
29852,SLC35A2,EE87812,GAIN
29853,SLC35A5,EE87812,GAIN
29854,SLC35B1,EE87812,HETD
29855,SLC35B2,EE87812,GAIN
29856,SLC35B3,EE87812,GAIN
29857,SLC35B4,EE87812,GAIN
29858,SLC35C1,EE87812,GAIN
29859,SLC35C2,EE87812,GAIN
29860,SLC35D1,EE87812,GAIN
29861,SLC35D2,EE87812,GAIN
29862,SLC35D3,EE87812,GAIN
29863,SLC35E1,EE87812,GAIN
29864,SLC35E3,EE87812,GAIN
29865,SLC35F1,EE87812,GAIN
29866,SLC35F2,EE87812,GAIN
29867,SLC35F3,EE87812,HETD
29868,SLC35F4,EE87812,HETD
29869,SLC35F5,EE87812,GAIN
29870,SLC35F6,EE87812,GAIN
29871,SLC35G1,EE87812,GAIN
29872,SLC35G2,EE87812,GAIN
29873,SLC35G3,EE87812,GAIN
29874,SLC35G4,EE87812,GAIN
29875,SLC35G5,EE87812,GAIN
29876,SLC35G6,EE87812,GAIN
29877,SLC36A1,EE87812,GAIN
29878,SLC36A2,EE87812,GAIN
29879,SLC36A3,EE87812,GAIN
29880,SLC36A4,EE87812,GAIN
29881,SLC37A2,EE87812,GAIN
29882,SLC37A3,EE87812,GAIN
29883,SLC37A4,EE87812,GAIN
29884,SLC38A1,EE87812,GAIN
29885,SLC38A10,EE87812,GAIN
29886,SLC38A11,EE87812,HETD
29887,SLC38A2,EE87812,GAIN
29888,SLC38A3,EE87812,GAIN
29889,SLC38A4,EE87812,GAIN
29890,SLC38A5,EE87812,GAIN
29891,SLC38A6,EE87812,HETD
29892,SLC38A7,EE87812,HETD
29893,SLC38A9,EE87812,GAIN
29894,SLC39A1,EE87812,GAIN
29895,SLC39A10,EE87812,HETD
29896,SLC39A11,EE87812,GAIN
29897,SLC39A12,EE87812,GAIN
29898,SLC39A13,EE87812,GAIN
29899,SLC39A14,EE87812,GAIN
29900,SLC39A2,EE87812,GAIN
29901,SLC39A3,EE87812,HETD
29902,SLC39A4,EE87812,GAIN
29903,SLC39A6,EE87812,GAIN
29904,SLC39A7,EE87812,GAIN
29905,SLC39A8,EE87812,GAIN
29906,SLC39A9,EE87812,GAIN
29907,SLC3A1,EE87812,GAIN
29908,SLC3A2,EE87812,HETD
29909,SLC40A1,EE87812,HETD
29910,SLC41A1,EE87812,HETD
29911,SLC41A2,EE87812,GAIN
29912,SLC41A3,EE87812,GAIN
29913,SLC43A1,EE87812,HETD
29914,SLC43A2,EE87812,GAIN
29915,SLC43A3,EE87812,HETD
29916,SLC44A1,EE87812,GAIN
29917,SLC44A2,EE87812,GAIN
29918,SLC44A3,EE87812,GAIN
29919,SLC44A4,EE87812,GAIN
29920,SLC44A5,EE87812,GAIN
29921,SLC45A1,EE87812,GAIN
29922,SLC45A2,EE87812,GAIN
29923,SLC45A3,EE87812,HETD
29924,SLC45A4,EE87812,GAIN
29925,SLC46A1,EE87812,GAIN
29926,SLC46A2,EE87812,GAIN
29927,SLC46A3,EE87812,GAIN
29928,SLC47A1,EE87812,GAIN
29929,SLC47A2,EE87812,GAIN
29930,SLC48A1,EE87812,GAIN
29931,SLC49A3,EE87812,HETD
29932,SLC49A4,EE87812,GAIN
29933,SLC4A1,EE87812,GAIN
29934,SLC4A10,EE87812,HETD
29935,SLC4A11,EE87812,GAIN
29936,SLC4A1AP,EE87812,GAIN
29937,SLC4A2,EE87812,GAIN
29938,SLC4A3,EE87812,HETD
29939,SLC4A4,EE87812,GAIN
29940,SLC4A5,EE87812,GAIN
29941,SLC4A7,EE87812,GAIN
29942,SLC4A8,EE87812,GAIN
29943,SLC4A9,EE87812,GAIN
29944,SLC50A1,EE87812,GAIN
29945,SLC51A,EE87812,HETD
29946,SLC51B,EE87812,GAIN
29947,SLC52A1,EE87812,GAIN
29948,SLC52A2,EE87812,GAIN
29949,SLC52A3,EE87812,HETD
29950,SLC5A1,EE87812,GAIN
